Sentences,path
Еуразиялық экономикалық одақ пен Қытай әріптестігін Ресей Президенті Владимир Путин де үлгі етті .,audio2/7627.wav
Ал ауылдан келіп білім алып жатқан студенттер ата-аналарына салмақтың азая түсетініне қуанышты .,audio2/7628.wav
Ашық осындай ортақ талқыға салу керек .,audio2/7629.wav
"Демек , үлкен мән беріліп отыр ( ыы ) Абайға .",audio2/7630.wav
Отау құрғанына жиырма жылдан асқан Жомарт пен Гүлден бүгінде бес бала тәрбиелеп отыр .,audio2/7631.wav
Көкжайлауға жете бере құтқарушылар қоңырау соққан туристерді кезіктіреді .,audio2/7632.wav
Бұл шаһар стратегиялық маңызға ие .,audio2/7633.wav
Оқушылар да әскерилерге құр алақан келген жоқ .,audio2/7634.wav
Қалалық жедел жәрдем станциясына тәулігіне бір мыңнан астам шақыру түседі екен .,audio2/7635.wav
Олар Үкіметтің « Жаңаөзенді екі мың жиырма төртінші жылға дейін кешенді дамыту » бағдарламасы аясында кезең-кезеңімен жаңартылады .,audio2/7636.wav
"Он төрт жасында лицей бітіріп , он сегіз жасында университет тамамдаған қазақстандық жас .",audio2/7637.wav
"Тазалық жұмыстарына дер кезінде кіріспеген мекемелерге тәртіп сақшылары ескерту жасап , артынша айыппұл да салған .",audio2/7638.wav
Үміткерлерге осы мүмкіндікті пайдаланып ( ыы ) алғысымды білдіргім келеді .,audio2/7639.wav
Білім ошағын сақтап қалудың жалғыз жолы оқушыларды көбейту еді .,audio2/7640.wav
Бет-аузын тұмшалаған ақ халаттыларға қарап-ақ халық бар мәселенің коронавируспен байланысты екенін айтпай ұқты .,audio2/7641.wav
Сәл сәттілік жетпеді .,audio2/7642.wav
Туған өлкемді жақсы көремін .,audio2/7643.wav
Көпірді жөндеу жұмыстары сәуір айында басталмақ .,audio2/7644.wav
"Бұл күні әрбір үйде қазан оттан түспей уыз қатырылып , сорпа сапырылады , наурызкөже дайындалады .",audio2/7645.wav
Кесілетін ағаштардың санын жиырма алты есеге дейін қысқарттық .,audio2/7646.wav
Енді тиісті шараларды қолға аламыз .,audio2/7647.wav
Екі айыппұл осы бірінші маусым күні салынған болатын .,audio2/7648.wav
Бұл үдерістерден астанамыз қалыс қалмауы керек .,audio2/7649.wav
"Қауіпсіздікті күшейтуді сұрап , лайнермен ұшудан бас тартты .",audio2/7650.wav
Аталған елді мекенге жолдың жоқтығынан тіпті қоғамдық көліктер де қатынамайды .,audio2/7651.wav
Елбасы бастамасымен жеткен жетістіктерге шетелдік мемлекет қайраткерлері де тоқталды .,audio2/7652.wav
"Оның басты қағидаты ластаушы төлейді , ластаушы қалпына келтіреді .",audio2/7653.wav
"Ауылдық округтарда , мысал үшін , ( іі ) мемлекеттік қызметке баратын қызығушылық жоқ .",audio2/7654.wav
Енді далада тоғыз көлік қана қалып отыр .,audio2/7655.wav
"Оқу орындары жабылып , екі жүзден аса адам қатысатын іс-шаралар өткізілмейді .",audio2/7656.wav
Оның қабырғаларының қалыңдығы екі жарым метрден асады .,audio2/7657.wav
Тұрғын үй мәселесін шешу үшін Үкімет нақты шаралар қабылдауы тиіс .,audio2/7658.wav
Біз Президент Қасым-Жомарт Тоқаевпен үнемі кездесіп тұрамыз .,audio2/7659.wav
Өмір бойы Түркістандағы Қожа Ахмет Ясауи кесенесінде тұрған тарихи жәдігерді .,audio2/7660.wav
Ол жақтағы саяси транзит бізден бұрын басталған .,audio2/7661.wav
"Мектеп оқушылары мерзімінен бұрын каникулға кетті , студенттерді қашықтықтан оқыту туралы шешім қабылданды .",audio2/7662.wav
Әлемнің басқа валюталары да ауытқып тұр .,audio2/7663.wav
"Негізі , мұндай жерлер тек ( іі ) « Атырау » ықшам аудынында емес .",audio2/7664.wav
"Саясат — ғажайыптар әлемі емес , мүмкіндіктер алаңы және келісе алу , уағдаласа алу өнері .",audio2/7665.wav
"Мән-жайды біле сала , бірден осында жеттім .",audio2/7666.wav
Мұнда кіріп-шыққандар жіті тексеріледі .,audio2/7667.wav
"Кандидатурасы , кандидатурасын ұсынғаннан кейін мамырдың онына дейін уақыт бар .",audio2/7668.wav
Өңірде өндіріс өркен жайған .,audio2/7669.wav
Заңбұзушылықтан он сегіз заңбұзушылық тіркелді .,audio2/7670.wav
"Бала тәрбиесіне айрықша мән беріп , шығармашылықпен айналысып жатқандар да бар екен .",audio2/7671.wav
Былтыр әр гектардан орта есеппен алпыс тонна өнім алынған .,audio2/7672.wav
Ауыл іргесіне жақындаған су отыз сантиметрге дейін төмендеді .,audio2/7673.wav
Бұл мектепте бірінші сыныптың өзінде төрт жүз сексен бала білім алып жатыр .,audio2/7674.wav
Қазақстанда екі мыңнан астам интернет-дүкен бар .,audio2/7675.wav
"Мысалы , мына бала туылғанда алты жүз жиырма грамдық болып туылған бала .",audio2/7676.wav
Биылғы жылы кепілдендірілген әлеуметтік топтамамен қамтамасыз етуге үш жүз жиырма тоғыз миллион теңге көзделген .,audio2/7677.wav
Басыбайлы баспаналы болғандардың бірі — Жекеевтер отбасы .,audio2/7678.wav
Дәл қазір Денсаулық сақтау министрлігі бұл тақырып аясында брифинг өткізуде .,audio2/7679.wav
Тараптардың пікірін әріптесім Олжас Керейхан біліп қайтты .,audio2/7680.wav
Бірінші қаңтардан бастап Нұр-Сұлтан қаласы бойынша қоқыс шығару тарифі алпыс процентке қымбаттады .,audio2/7681.wav
"Қаражыра кен орнында көмірдің тоннасы — алты жарым мың , Өскеменде тоғыз мың екі жүз теңгеден .",audio2/7682.wav
"Былтырғы қазан мен қарашада қатты қара суық болмаса да , қар аз болды .",audio2/7683.wav
Жемқорлық — мемлекеттің дамуын тежейтін кесел .,audio2/7684.wav
Биыл елу төрт маманды алдырып отырмыз .,audio2/7685.wav
"Мұнай бағасы төмендеп , доллар бағамы өсіп кетті .",audio2/7686.wav
"Риат Шони , Марат Таубаев , « Қорытынды жаңалықтар » .",audio2/7687.wav
Отыз алты адам жараланды .,audio2/7688.wav
Қазір ол МӘМС пакетіне кіреді .,audio2/7689.wav
"Тәртіп сақшылары заңбұзушыларға қатысты әкімшілік хаттама толтырып , іс қозғалды .",audio2/7690.wav
Еркават Жумалиев мың тоғыз жүз он төртінші жылы туған .,audio2/7691.wav
Елдеріміз арасындағы достық қарым-қатынасты одан әрі дамытуға барлық күш-жігерімді саламын .,audio2/7692.wav
Жылқының ішектерінен жасауға болады .,audio2/7693.wav
Аталған мекеменің басшысы мен бас есепшісі қарамағындағы қызметкерлерінің сыйақысы мен көтерме ақыларының тең жартысын өздері алып келген .,audio2/7694.wav
"Екі айдан бері ұшпаған « Ми-сегіз » тікұшағының әр бөлшегі майланып-сыланып , тетіктері тексерілді .",audio2/7695.wav
"Ол үшін алдын ала құбырдың қаншалықты берік екендігін тексеріп , талапқа сай екендігіне көз жеткіздік .",audio2/7696.wav
"Январьский , февральский , мартовский айлық берілген жоқ .",audio2/7697.wav
Ақсақал асыл қазынаны бір мың тоғыз жүз елу бесінші жылы қызына аманаттапты .,audio2/7698.wav
"Енді бұл үрдіс тоқтап қалмай , өңірдің барлық білім мекемесінде жалғасын табады .",audio2/7699.wav
"Бірақ соның барлығы біздің болашағымызға әсер етіп , бизнесте нық қадам жасауымызға ықпал етті .",audio2/7700.wav
Қай саяси партия дайын болды иә ?,audio2/7701.wav
"Сол өзімнің электронный , мына жерде қызметкерлер сразу қабылдады .",audio2/7702.wav
Алдын ала дайындалады .,audio2/7703.wav
Екі мың он алтыншы жылдан бері Мәдениет және спорт вице-министрі қызметін атқарды .,audio2/7704.wav
Қазір тұрғын үйлердің тоқсан тоғыз бүтін оннан бес проценті қамтылды .,audio2/7705.wav
Енді « Бек Эйр » компаниясы сол ұшақ соғылған үйдің иесін сотқа берді .,audio2/7706.wav
Енді Bek Air компаниясы сол ұшақ соғылған үйдің иесін сотқа берді .,audio2/7707.wav
Шеше алмадық .,audio2/7708.wav
"Мәселен , қонақүйлерде қазір адам басына тәулігіне он мың теңгеден кемі шамалы .",audio2/7709.wav
"Қырмызы Жексенбек , аймақтағы тілшілердің көмегімен .",audio2/7710.wav
Соған оқушының қаншалықты жеткізгендігін бақылайтын осындай айырмашылығы бар .,audio2/7711.wav
Бұл елдердің ( і ) бәсекеге қабілеттілігін ( іі ) арттырады деген мүмкіндік ( іі ) сондай ой бар .,audio2/7712.wav
Қайғысы зіл-батпан ауыр қаза бар қазақтың қабырғасын қайыстырып кетті .,audio2/7713.wav
Қалаға қардың көп түсуіне байланысты жұмыс екі ауысыммен атқарылып жатыр .,audio2/7714.wav
"Ет өнімдері , сүт , қымыз , түбітінен жастық , жүнінен жамылғы жасаймыз .",audio2/7715.wav
Бұл — басымдық берілетін бағыт .,audio2/7716.wav
Соңғы алпыс бес жылда Жеңіс шыңы алпыс альпинисттің ғұмырын жалмаған .,audio2/7717.wav
Қазақстан халқының жетпіс пайызы мұсылман .,audio2/7718.wav
« Хабар » арнасының сараптамалық бағдарламалар бөлімінің шеф-редакторы Александр Трухачёв Мемлекет басшысынан қызметі үшін алғысхат алды .,audio2/7719.wav
Алға ұмтылған адам ғана мұратына жетеді .,audio2/7720.wav
Бұл жер қазір лай-батпақ .,audio2/7721.wav
Елбасы саясатымен сабақтасқан бұл жұмыстар келешекте мемлекетімізді алға жетелейді .,audio2/7722.wav
Павлодар облысы .,audio2/7723.wav
"Иә , қазақстандық әншінің бұл жақта жанкүйерлері көп .",audio2/7724.wav
"Бірге ән салып , мінекей , өте керемет .",audio2/7725.wav
"Жалпы Қазақстан бес мемлекетпен шекаралас жатса , Ресеймен арадағы шекара соның ең ұзыны , алты жарым мың шақырымдай .",audio2/7726.wav
"Мысалы , волонтёрлердің көмегімен қазірдің өзінде түрлі оқу курстары өткізіліп жүр .",audio2/7727.wav
Дизель отыны мен сұйытылған газ құны да көрші мемлекеттің іргелес орналасқан облысымен салыстырғанда шамамен жүз теңгеге арзан .,audio2/7728.wav
Қала ішіндегі жолдың беті көк мұзға айналды .,audio2/7729.wav
Елде вирустың таралуына тосқауыл қою үшін қосымша шаралар енгізіліп жатыр .,audio2/7730.wav
Немесе « он төрт нөл алты » телефонына хабарласыңыз .,audio2/7731.wav
Бұл — моноқала Қаратаудағы теміржолдың арғы бетінде тұратын жұрттың жан айғайы .,audio2/7732.wav
Бірақ келеңсіз жағдай тағы да қайталанып отыр .,audio2/7733.wav
"Аймақ жетекшілері ірі кәсіпорын , шағын және орта бизнес өкілдерімен бірігіп , нақты шаралар қабылдаулары тиіс .",audio2/7734.wav
Қызылордадағы барлық сайлау учаскелерінде де дауыс санау жүріп жатыр .,audio2/7735.wav
Ертеңгі күнге деген сенімділік керек халыққа .,audio2/7736.wav
Оның он екісі — бала .,audio2/7737.wav
"« Бұл тек бастамасы ғана » , — дейді олар .",audio2/7738.wav
"Үйін тазалап , теңіз жағалауына серуендетеді .",audio2/7739.wav
"Міне , осыны мен Оңтүстік Кореяға барғанда өз отандастарыма түсіндіріп айтамын .",audio2/7740.wav
"Баланың әкесі Айдардың шетелге шығып , ем алуына еш қарсы емес .",audio2/7741.wav
Төбеден снаряд жауғандай шұрық-тесік .,audio2/7742.wav
Бұл ретте тиісті заңның қырық сегізінші бабын басшылыққа алу керек еді .,audio2/7743.wav
Олар ғарыштық жүйе арқылы итбалықтармен жете таныса бастады .,audio2/7744.wav
Ал енді екі мың он сегізінші жылдың қорытындысымен бір триллион жүз миллиард теңгеге өнім өндірілді .,audio2/7745.wav
Қаланы газбен қамтамасыз ететін « Алматыгазсервис-Холдинг » компаниясы осы апатқа қатысты ешқандай түсіндірме бермей отыр .,audio2/7746.wav
Бұл қола дәуірінің соңы мен ерте темір дәуірінің басына жатады .,audio2/7747.wav
Ерлермен қатар елде ауыр да қиын мамандықтарды меңгеріп ер-азаматтармен бірге еңбек етіп жүрген арулар жетерлік .,audio2/7748.wav
Бүгін елордалықтар « Тәуелсіздіктің жиырма бес жылдығы » монументі алдында орналасқан этноауылда әз-Наурызды тойлады .,audio2/7749.wav
"« Бұл — ата-ана қарауынан тыс қалған балаларға қауіпті » , — дейді мамандар .",audio2/7750.wav
Ұстазға жүктелген қосымша жұмыстарға төленетін қаржы ауқымы да артпақ .,audio2/7751.wav
Бұл тілектердің барлығы Татьяна Култышеваға арналды .,audio2/7752.wav
Былтыр осы паромдық кешені арқылы екі жүз он кемеге жүк артылған .,audio2/7753.wav
Бұл мәселені шешуді кеше Мемлекет басшысы Үкіметке жүктеген болатын .,audio2/7754.wav
Себебі еліміз Украинаға Ресей арқылы өтеді .,audio2/7755.wav
Оның іс-әрекеті Қылмыстық кодекстің үш жүз қырық бесінші бабының төртінші тармағы бойынша саралануда .,audio2/7756.wav
"Ауруханаларда жасалған рентген-көріністер автоматты түрде осында жіберіліп , жасанды интеллектпен талданады .",audio2/7757.wav
Мамандар « Цифрлық Қазақстан » бағдарламасы мен « Aстана Хаб » технопаркінің ісін жүргізуде олардың көмегі бізге артық болмайтындығын айтады .,audio2/7758.wav
Мамандар « Цифрлық Қазақстан » бағдарламасы мен Astana Hub технопаркінің ісін жүргізуде олардың көмегі бізге артық болмайтындығын айтады .,audio2/7759.wav
Бұл қаржының дені тозығы жеткен алпыс медициналық ( мекемені ) мекеменің орнына салынатын .,audio2/7760.wav
Дәстүр бойынша тікелей эфирде өтетін қорытынды сында көрермендер сүйікті әншісіне дауыс бере алады .,audio2/7761.wav
"Олар апалы-сіңілі болғанымен бүгін әрқайсысы өз шешімін қабылдап , таңдау жасады .",audio2/7762.wav
"Бұл ( і ) біздің ( і ) экспортты , мына шикізат емес экспортты бес жүз миллиард теңгеге арттыруға мүмкіндік береді .",audio2/7763.wav
Мұртты қорғандар — аса маңызды археологиялық ескерткіш .,audio2/7764.wav
Қарапайым халық қайтпек ?,audio2/7765.wav
Бізде одаққа мүше бес елдің әлеуметтік жүйесі әртүрлі .,audio2/7766.wav
Бұл туралы бүгін Үкімет отырысында Ұлттық экономика министрі Руслан Дәленов айтты .,audio2/7767.wav
Бұл да елімізді осындай халықаралық іс-шаралар арқылы жарнамалаудың жемісі .,audio2/7768.wav
"Риат , қайырлы кеш !",audio2/7769.wav
Енді ондай тосын жағдайға жол бермес үшін биыл бөгетті күрделі жөндеуден өткізбек .,audio2/7770.wav
Нұрсұлтан Назарбаев Ресей мен Түркия көшбасшыларының Сирия мәселесі бойынша келіссөздер қорытындысын қолдайтынын айтты .,audio2/7771.wav
"Олар сәтті аяқталып , нақты нәтижелерін көреміз деп сенеміз .",audio2/7772.wav
Үлкен жанұя бір бөлмелі пәтерді жалдап тұрады .,audio2/7773.wav
Бірақ тағы сол қызығушылық танытып отырған бизнес өкілдері жоқ .,audio2/7774.wav
Бүгін Ақпарат және қоғамдық даму министрі Дәурен Абаев төтенше жағдай кезінде кімдерге көмек берілетініне де тоқталды .,audio2/7775.wav
Елімізде он сегіз әскери қойма тұрғын үйлер мен жолдарға жақын орналасқан .,audio2/7776.wav
"Оған ертең келеді , ертең қарайды былай деп кетіп қалды .",audio2/7777.wav
Бұдан бөлек түрлі семинар-тренингтер де ұйымдастырылды .,audio2/7778.wav
Халықтың өмір сүру сапасы да Сіздің еңбегіңіздің арқасы .,audio2/7779.wav
Ал этноүйірме болашақта кең бөлмеге көшуі мүмкін .,audio2/7780.wav
"Ал Алматыдағы конференцияға билет таба алмай , самолётпен барып келдім .",audio2/7781.wav
Бірақ мұнда олардың саны үш есе артық .,audio2/7782.wav
Және соған байланысты Парламентке көптеген ( ээ ) заңдарды әзірлеуге байланысты тапсырмалар беріліп отыр .,audio2/7783.wav
Сондай-ақ Қазақстан – Нидерланд бизнес форумының ашылуына қатысты .,audio2/7784.wav
Қара теңіз жағасындағы Трабзон қаласы — бағзы заманнан қыпшақ түріктерінің құтты мекені .,audio2/7785.wav
Ішкі істер министрлігінің өкілдері қылмыстық іс қозғалғанын мәлімдеді .,audio2/7786.wav
"Тағы бір өзгеріс : мемлекеттік қызметшілерге арналған конкурстық рәсімдер оңтайландырылып , он төрт күнге қысқарады .",audio2/7787.wav
"Сол сырғанап келе жатып , жаңағы , балоннан сырғанап кеттік .",audio2/7788.wav
Яғни Қостанай әуежайы шынымен халықаралық дәрежедегі әуеқақпасына айналатын күн де алыс емес .,audio2/7789.wav
Сондай-ақ арнайы орнатылған қондырғылар өндірістік технологияны мұқият бақылап .,audio2/7790.wav
Қаржыгерлердің қатысуымен қосымша он төрт баспананың іргетасы қаланыпты .,audio2/7791.wav
Он екі жылдан басталады кәмілетке толмағандарға қатысты жасалған жағдайда .,audio2/7792.wav
Одан кейін денсаулық сақтау саласы .,audio2/7793.wav
Себебі ақпан басталғалы өңірде күн қабағы жылы болып тұр .,audio2/7794.wav
Биыл Қызылорда облысының Қармақшы ауданындағы Жосалы қосалқы электр станциясы жаңғыртылады .,audio2/7795.wav
"Көпқабатты тұрғын үйлерді айтпағанда , мектептер мен балабақшалардың да іші азынап тұр .",audio2/7796.wav
Шаруалар қазақтың ақбасымен қатар герефорд және абердин-ангус сиырларына көңіл бөліп отыр .,audio2/7797.wav
Жолаушыларды қабылдамас бұрын әр вагонның сыртқы аумағы дезинфекцияланады .,audio2/7798.wav
Атырау қаласында жаңартылған мұнай машиналарын жасау зауыты іске қосылды .,audio2/7799.wav
"Ұлттық валютаға әсері бар мұнай , рубльдің жайы жаһандық экономикамен байланысты .",audio2/7800.wav
Алма өсіру ісінде еуропалық агрономдардан көп тәжірибе алдық .,audio2/7801.wav
Бұл бүгінгі қоғамның талабы шығар .,audio2/7802.wav
Нарық талаптарына сай кейбір отандық кәсіпорындар қажетті тауарды сырттан сатып алады .,audio2/7803.wav
Өкілдерімен кездесу барысында көтеру көзделіп отыр .,audio2/7804.wav
Жұмысшы санын және еңбекақы көлемін азайтпау мақсатында ірі компанияларға тиісті қолдау көрсетілетінін .,audio2/7805.wav
Ауысыммен айлап келетіндері де бар .,audio2/7806.wav
Бес Джи технологиясын енгізу үшін қомақты инвестиция тартылмақ .,audio2/7807.wav
Бес G технологиясын енгізу үшін қомақты инвестиция тартылмақ .,audio2/7808.wav
"Борышкерлер табысын , тұратын мекенжай мен жұмыс орнын жасырады .",audio2/7809.wav
"Жазбаша тапсырмасында Қасым-Жомарт Тоқаев Абай шығармашылығына қалам тербеп , кейін Шерхан Мұртазаның әңгімелерін нақышына келтіріп оқыды .",audio2/7810.wav
Бұл қаланың негізгі өзегі десе болады .,audio2/7811.wav
Оның үстіне ақпараттық технология дамыған сайын алаяқтың айласы да көбейген .,audio2/7812.wav
Жастар мен балалардың шығармашылық орталығында оқушылар өздері ойлап тапқан өнертабыстарын паш етті .,audio2/7813.wav
Үкімет басшысы Қарағанды облысына жұмыс сапарымен барды .,audio2/7814.wav
Шамамен жетпіс мың теңге үшін таңнан кешке дейін жұмыс істегісі келетіндер аз .,audio2/7815.wav
Жекеменшік үй алғысы келетін отбасыларға қойылар талап мынадай .,audio2/7816.wav
Бұл жетістік әлі де жалғасын табады .,audio2/7817.wav
Қазір дәрігерге жасалған күш көрсету деректері негізінен бұзақылық деп тіркеледі .,audio2/7818.wav
Десе де қырық тонналық көліктердің қозғалысына кедергі жоқ .,audio2/7819.wav
« Дүйсенбі күні — Мұхаммед пайғамбарымыздың ( тух ) туған күні » деген сөз бар .,audio2/7820.wav
Сосын несие тарихын қараймыз .,audio2/7821.wav
"Тек күн сәулесі түсіп тұрса , болды .",audio2/7822.wav
Осы екі әдісті қолданысқа енгізу үшін ел қазынасынан үш жүз қырық миллион теңге жұмсалды .,audio2/7823.wav
Бұл — біздің белгі таққан итбалығымыз .,audio2/7824.wav
Кез келген саясаткерге беріле бермейтін « көрегендік » деген қасиет осы болар .,audio2/7825.wav
Бәрі де шетелден келіп жатыр .,audio2/7826.wav
Елімізде енді бала зорлығы үшін өмір бойына бас бостандығынан айыру көзделіп отыр .,audio2/7827.wav
Былтырға қарағанда биыл мол өнімге кепіл жоқ .,audio2/7828.wav
Елбасы осы күні ана тіліміздің айбарын асырды .,audio2/7829.wav
Елбасы көптеген халықаралық түйткілді оң шешуге өз үлесін қосып келеді .,audio2/7830.wav
Дүлей зілзала және өзге де төтенше жағдайлар кезінде бұған жол бергендердің жазасы тіпті еселене түседі .,audio2/7831.wav
Неге шетелдіктер бізге келеді ?,audio2/7832.wav
Мен бүгін ата-бабадан мирас болған халқымыздың төл мұрасымен жақынырақ танысуға келдім .,audio2/7833.wav
Екі жылдың ішінде үлкен нәтижеге қол жеткізді .,audio2/7834.wav
"« Жергілікті қауын гектарына жиырма тонна , ал голландиялық түрі елу тоннаға дейін өнім береді » , — дейді .",audio2/7835.wav
Үлгермей жатқан соң біз келісімді желтоқсан айына дейін создық .,audio2/7836.wav
"Соңғы мәліметке қарағанда , дерт Марокко , Сауд Арабиясы , Латвия , Сенегал және Тунисте де табылды .",audio2/7837.wav
"Әрі мақсатымыз — Сарыарқаның сары қымызын жалпақ әлемге паш етіп , ұлттық брендке айналдыру , — дейді ұйымдастырушылар .",audio2/7838.wav
Кандидат кемі жүз он сегіз мың қол жинау керек .,audio2/7839.wav
Арада бір сағат өтер-өтпес волонтёрлер сау ете қалды .,audio2/7840.wav
"Осы бағытта көзқарастарымызды бір ретке келтіріп , ортақ тұжырымға келу үшін жұмыс жасай береміз .",audio2/7841.wav
"Көпбалалы ана өз балаларын балабақшаға бере алмай , берсе де жұмыс арасында жүгіріп барып , үйіне отырғызып кетіп , көңілі алаң кездері көп болғанын айтады .",audio2/7842.wav
Еуразиялық үкіметаралық кеңес отырысында жалпы осы ұйымға мүше елдер арасындағы экономикалық қарым-қатынасты дамыту .,audio2/7843.wav
Осылайша ол жолға берілетін қаражатты қалтасына басып келген .,audio2/7844.wav
"Сондықтан жауынгер халықтың бүгінгі ұрпағы ел басына күн туғанда сап түзеп , қолына қару алудан тартынбасы анық .",audio2/7845.wav
Шетел азаматына оны түсіну оңай емес .,audio2/7846.wav
Өткен жылы қалада шыққан жеті жүз жиырма жеті өрттің төрт жүз он үші тұрғын үй секторында болған .,audio2/7847.wav
"Мұндай қуаңшылық келер жылы қайталанса , тіптен азайып қалатын жайымыз бар .",audio2/7848.wav
Бұл — үлкен іс .,audio2/7849.wav
Олардың барлығында сайлаушылардың дауыс беруіне толық жағдай жасалған .,audio2/7850.wav
Әріптесім Ерденбек Жылқайдарұлы баяндайды .,audio2/7851.wav
Президенттің пәрменінен соң .,audio2/7852.wav
"Билік пен бұқара өкілдері үлкен үстел басына жиналып , алқа-қотан отырып , елді алаңдатып жүрген мәселелерді сөз етті .",audio2/7853.wav
Полицейлер де кеніш ішіне түсіп құдіретті ұрыларды іздейтін құзырет жоқ .,audio2/7854.wav
"Қайырлы кеш , Сағыныш !",audio2/7855.wav
Сонымен осылай ойнатуға тура келіп отыр .,audio2/7856.wav
Қандай ақпаратпен бөлісе аласыз ?,audio2/7857.wav
Жүз алпыс екі гектарға қойылған үш жүз жеті мың күн панелі автоматты түрде жұмыс істейді .,audio2/7858.wav
Еуропалық қайта құру және даму банкінің Қазақстандағы директоры Агрис Прейманис та Қазақстандағы инвестициялық ахуалды жақсарту жолдарын ұсынды .,audio2/7859.wav
Он жеті елді мекенге тауар жеткізу мүмкін емес .,audio2/7860.wav
"Біздің Қазақстанның атынан шығып , әлемге шығып жүрген танымал қайраткерлердің бірі .",audio2/7861.wav
Кембридж университеті мен Қазақстан бұрыннан серіктес .,audio2/7862.wav
Әсіресе он шақты жыл бұрын үш адамның өмірін жалмаған су тасқыны ел жадынан ұмыт бола қойған жоқ .,audio2/7863.wav
"Индира Жылқайдарова , Әлібек Әлиев , « Қорытынды жаңалықтар » .",audio2/7864.wav
"Тараптар екіжақты ынтымақтастықты тереңдету жайын талқылап , аймақта және әлемде болып жатқан жағдайларға қатысты пікір алысты .",audio2/7865.wav
"Бірақ : « Сол қиындықты еңсере білген елдің бұл жолы да еңсесі түспейді » , — дейді Елбасы .",audio2/7866.wav
Болашақ ұрпақтарға жақсы болады .,audio2/7867.wav
Кезінде аграрлық мемлекет болды ғой .,audio2/7868.wav
Қазір Алматыдағы ауруханаларда коронавирус инфекциясын жұқтырған он тоғыз науқас жатыр .,audio2/7869.wav
"Оның екі жүз жетпіс жетісі республикалық , екі жүзден астамы облыстық маңызға ие .",audio2/7870.wav
Ол әдеттегідей ЭКСПО аумағында орналасқан .,audio2/7871.wav
Ол әдеттегідей EXPO аумағында орналасқан .,audio2/7872.wav
Түрлі деңгейде жүзеге асыратын жеті жалпыхалықтық жоба жасалған .,audio2/7873.wav
« Нұрлы жер » бағдарламасы арқылы үй алғанымызға біз үшін үлкен қолдау болып табылады .,audio2/7874.wav
Жерді тиімді тұтыну үшін ғарыштан түсірілімдер жасалады .,audio2/7875.wav
Енді бұл жолмен тәулігіне жеті мың көлікке дейін жүріп өтетін болады .,audio2/7876.wav
Ал мерекелік іс-шаралар үшін белгілі бір шырша мөлшері қарастырылған .,audio2/7877.wav
Мемлекет басшысы Қасым-Жомарт Тоқаев өзінің Қазақстан халқына Жолдауында осы мәселені көтерді .,audio2/7878.wav
Ондағы тұрғындар тіршілік нәрінің әр текше метріне ай сайын мың теңгеден төлейді .,audio2/7879.wav
Қазір күйік шалған төтенше жағдайлар қызметінің мамандары ауруханада ем-дом қабылдап жатыр .,audio2/7880.wav
— Біз қазір мердігер мекемелермен меморандум жасасып жатырмыз .,audio2/7881.wav
Сонымен қатар шағын және орта бизнесті сегіз пайызбен несиелендіруге алты жүз миллиард теңге .,audio2/7882.wav
Заңсыз алтын қазушылардың жолын қалай кесуге болады ?,audio2/7883.wav
Әр шығармаға біз он балдық системамен балл қоямыз .,audio2/7884.wav
Оның елуі денсаулық сақтау саласы бойынша білімдерін жетілдіруде .,audio2/7885.wav
Бұл бастамалар « Дипломмен ауылға » бағдарламасына жаңа серпін берді .,audio2/7886.wav
Жиырма бес пайызға өскені ( ііі ) студент жастарға үлкен тиімді .,audio2/7887.wav
Амалы таусылған халық біздің арнадан көмек сұрай келді .,audio2/7888.wav
Бір ай бұрын осында актив жиналысында облыста ол мәселе тағы да көтерілген .,audio2/7889.wav
"« Өліп қалған шығар » , — деп ойладым . Тірі екен .",audio2/7890.wav
Жауапқа тартылған Ольга Кузмишева бірнеше қазақстандықты Еуропа елдеріне жұмысқа орналастырамын деп уәде берген .,audio2/7891.wav
"Міне , жаңа қоғамдағы жаңа формацияның жаңа буыны іске кірісті .",audio2/7892.wav
"Үйде үш қыз едік , інім он бірде .",audio2/7893.wav
Адам өлімімен аяқталатын жағдайға қатысты берілетін жаза мерзімі де өзгеше .,audio2/7894.wav
Отыз жылда атқарылған орасан істердің орайын айтып тауысу мүмкін емес те шығар .,audio2/7895.wav
Халықтың қазіргі шектеулерге түсіністікпен қарауы қиындықты мүмкіндігінше тезірек жоюға көмектеседі .,audio2/7896.wav
"Дастан Сейілханұлы , Ержан Қанапияұлы , Бақытбек Нұртаев , Президент телерадиокешенінің көмегімен « Қорытынды жаңалықтар » .",audio2/7897.wav
Осы іс бойынша шұғыл іздестіру шараларын жүргізген қалалық полиция басқармасының қызметкерлері .,audio2/7898.wav
Түсінетіндер олардың еркін қозғалысы үшін арнайы жағдай жасайды .,audio2/7899.wav
"Мынау ( іі ) селекциялық , генетикалық ( ііі ) орталық ашу ретінде .",audio2/7900.wav
Бір семья болып жұмыс жасаймыз .,audio2/7901.wav
Кәмила Сыздықованың күнделікті жұмысы ферманы аралаудан басталады .,audio2/7902.wav
Тілшіміздің репортажын көрейік .,audio2/7903.wav
"Оларға жақсы драматургия керек , жақсы режиссура керек өнірдің дамуы үшін , театр өнерінің дамуы үшін .",audio2/7904.wav
Ол үшін тіпті Ұлттық қордан қосымша қаржы да алатын .,audio2/7905.wav
Бұған қоса тауларда ұзындығы мың шақырымдық жалғызаяқ жолдар салынады .,audio2/7906.wav
